date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2026-01-28,XLE,49.73,0.0358,24.47,22.36,22.79,0.981,0.9314,0.9138,23.92,23.71,22.99,1.0316,0.9609,0.9913
2026-01-29,XLE,50.18,0.0358,27.31,20.5,26.96,0.7604,0.9869,0.7505,23.78,23.29,24.53,0.9495,1.0318,0.9797
2026-01-30,XLE,50.72,0.0357,27.62,24.08,26.4,0.9121,0.9557,0.8717,23.96,25.12,28.32,0.887,1.1819,1.0484
2026-02-02,XLE,49.73,0.0358,26.83,22.67,27.45,0.8258,1.0231,0.8449,,,,,,
2026-02-03,XLE,51.33,0.0359,29.4,27.16,26.98,1.0068,0.9176,0.9239,,,,,,
2026-02-04,XLE,52.49,0.036,27.46,24.71,29.54,0.8367,1.0756,0.8999,,,,,,
2026-02-05,XLE,51.87,0.0358,33.03,28.55,29.17,0.9791,0.883,0.8645,,,,,,
2026-02-06,XLE,52.9,0.0359,29.7,25.08,27.69,0.9056,0.9324,0.8444,,,,,,
2026-02-09,XLE,53.29,0.0359,28.69,24.56,25.92,0.9473,0.9034,0.8559,,,,,,
2026-02-10,XLE,53.23,0.0359,27.51,25.03,26.52,0.9439,0.9638,0.9097,,,,,,
2026-02-11,XLE,54.62,0.036,28.03,24.2,28.08,0.862,1.0018,0.8636,,,,,,
2026-02-12,XLE,53.63,0.036,30.73,23.8,28.1,0.847,0.9146,0.7747,,,,,,
2026-02-13,XLE,54.0,0.0359,27.53,25.91,26.58,0.975,0.9656,0.9414,,,,,,
2026-02-17,XLE,53.4,0.0359,26.11,28.12,25.99,1.0818,0.9954,1.0769,,,,,,
2026-02-18,XLE,54.42,0.036,27.7,27.07,30.14,0.8979,1.0881,0.977,,,,,,
2026-02-19,XLE,54.82,0.036,34.21,28.19,32.31,0.8725,0.9444,0.8241,27.05,31.65,29.33,1.0791,1.0842,1.1701
2026-02-20,XLE,54.52,0.036,28.4,29.37,29.91,0.9821,1.0529,1.0341,26.0,28.05,26.09,1.0752,1.0036,1.0791
2026-02-23,XLE,54.79,0.0359,33.03,30.31,29.75,1.019,0.9005,0.9176,27.37,28.34,27.89,1.0162,1.019,1.0355
2026-02-24,XLE,54.74,0.0359,33.72,30.07,29.84,1.0074,0.885,0.8915,26.32,29.43,26.11,1.1271,0.9919,1.1179
2026-02-25,XLE,54.51,0.0359,27.79,31.01,27.61,1.1233,0.9935,1.116,26.99,28.27,26.16,1.0805,0.9694,1.0474
2026-02-26,XLE,54.69,0.0359,33.42,29.76,28.62,1.0398,0.8564,0.8904,27.44,26.99,27.47,0.9822,1.0013,0.9835
2026-02-27,XLE,55.56,0.0358,31.66,30.92,26.73,1.1571,0.8441,0.9767,16.22,29.89,27.96,1.0688,1.7242,1.8428
2026-03-02,XLE,56.67,0.0359,32.8,30.5,29.23,1.0434,0.891,0.9297,,,,,,
2026-03-03,XLE,56.15,0.036,33.11,32.1,31.93,1.0053,0.9645,0.9696,,,,,,
2026-03-04,XLE,55.83,0.036,33.71,32.16,33.95,0.9471,1.0072,0.9539,,,,,,
2026-03-05,XLE,56.11,0.0359,30.81,31.16,29.37,1.0609,0.9535,1.0115,27.67,29.26,27.46,1.0655,0.9923,1.0573
2026-03-06,XLE,56.2,0.0357,35.83,33.24,31.26,1.0632,0.8725,0.9277,29.31,30.89,28.78,1.0732,0.9821,1.054
2026-03-09,XLE,55.95,0.0359,28.03,33.59,27.46,1.2233,0.9797,1.1985,26.99,30.77,27.16,1.133,1.0062,1.14
2026-03-10,XLE,55.24,0.036,35.13,31.06,26.94,1.1527,0.767,0.8842,26.45,28.24,27.06,1.0434,1.0232,1.0676
2026-03-11,XLE,56.61,0.036,27.89,30.9,27.96,1.1053,1.0027,1.1082,27.68,29.07,25.02,1.1617,0.9039,1.0501
2026-03-12,XLE,57.14,0.0361,33.07,30.32,30.99,0.9783,0.9371,0.9167,29.06,30.52,27.82,1.0969,0.9573,1.0501
2026-03-13,XLE,57.33,0.036,29.05,31.13,30.12,1.0334,1.037,1.0717,28.19,30.95,27.5,1.1253,0.9754,1.0977
2026-03-16,XLE,57.52,0.0361,28.26,29.36,25.84,1.1365,0.9141,1.0389,27.33,29.69,26.66,1.1134,0.9757,1.0864
